Feature ID	Taxon	Confidence
e91cb663272e2a36965a6d2dbef6fb60	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__Mariniphaga; s__	0.9634583532507598
b4d7a67fa9f9089a3d19130b81d59259	d__Bacteria; p__Desulfobacterota_G_459543; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__Desulfobulbus; s__Desulfobulbus elongatus	0.8767799171714167
5a65949cf0a0ac11e8374cab3347ea2b	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Aminobacteriaceae; g__JAAYLU01; s__JAAYLU01 sp001604435	0.9999995044836061
b4faa6fabb7a2b8e6a9a3eb8625a5071	d__Bacteria; p__Riflebacteria; c__Ozemobacteria; o__Ozemobacterales; f__Ozemobacteraceae; g__Rifleibacterium; s__Rifleibacterium sp002839445	0.9564774101585418
4da7da61e5cb66b62c0bcc8d26ad46b4	d__Bacteria; p__Desulfobacterota_G_459543; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__Desulfobulbus; s__Desulfobulbus alkaliphilus	0.8161530602230809
c11fa56a87cdea5f4eb93dc94a449b74	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Anaerovorax; s__Anaerovorax odorimutans	0.9787452099334251
2c08a276125569c31d25af74008efb0e	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Eubacteriales; f__Eubacteriaceae; g__Acetobacterium; s__Acetobacterium woodii	0.7077628863651644
450b219f1331e44a23ae578d9dc884c3	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales; f__UBA12059; g__UBA12059; s__	0.9502616334914414
691191ca40f7616dcb04aaf172e729fb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Paludibacteraceae; g__Microbacter; s__	0.8361571044248383
19d8cccfd5b61d26f128775dceeeb4d4	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Syner-03; s__Syner-03 sp002839185	0.9999995011618347
4055a37e19c716e7587f1100ba39911f	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Syner-03; s__Syner-03 sp002839185	0.9999999998304645
3a7708019673f25b21b6b306781929be	d__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__WRIO01; g__WRIO01; s__WRIO01 sp009782695	0.9999999853199456
cce586d44038e99a0310aac9593cac0e	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__; s__	0.9981129902059723
14ed7c5f86d80bc1cdc17ea589a4a578	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales; f__UBA12059; g__UBA12059; s__UBA12059 sp001829185	0.9999999734306474
3eda6b3a340edd50121e892bb2e93aa0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__TTA-H9; g__GWE2-42-24; s__GWE2-42-24 sp001768515	0.9999999924394984
7890b268251122eb0e3184009dda9625	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tenuifilaceae; g__Perlabentimonas	0.9304413464820851
21c032609541e1deb1d587fe1a21637a	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421	0.9999999324958707
4aa430cc127362dcf99975960739f0cb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tenuifilaceae; g__SB25; s__	0.9999997840448549
e55123f0972e1edc22f3536b7fa9d628	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__Ignavibacteriaceae_785641; g__UTCHB3; s__UTCHB3 sp002050155	0.9893760521915981
95366282c264669019c8ed5dbf087790	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Filifactoraceae; g__Acetoanaerobium; s__Acetoanaerobium noterae	0.9868341920030299
49bc7e4365ffb87f0d80399b6ccca903	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__Melioribacteraceae	0.9986800670715963
dd31e2574a1c7f281bbf6cf44ba2b14e	d__Bacteria; p__Bacillota_C; c__Negativicutes; o__UBA1444; f__UBA1444; g__UBA1444; s__UBA1444 sp012798135	0.999999999841009
b0234ec7a9bf265a69e20e70ff38c056	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae; g__Flexicrinis; s__Flexicrinis sp001567485	0.9999999991783284
d322e328042b1babe367f7834d28a9d1	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__Polyangiaceae	0.9999969134780935
e4579605316082121cc80b5a47755158	d__Bacteria; p__Bacillota_C; c__Negativicutes; o__UBA1444; f__UBA1444; g__UBA1444; s__UBA1444 sp012798135	0.9999999999415223
abc53b2ceec6d74a1902e0d944aff64f	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales; f__UBA12059; g__UBA12059; s__UBA12059 sp001829185	0.9999999976389944
4e4fb16764bce81a4da1b59af94d829e	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__Melioribacteraceae	0.7082461959819664
bd7a287c4651dcf346a0b95d86f478c8	d__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__Cloacimonadaceae; g__Cloacimonas; s__Cloacimonas sp002428685	0.7133760626273049
63ef38be5598b90274d5e86b0d0bdd4e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tenuifilaceae; g__; s__	0.9420627706708465
925b04acecd7ab5f8401e0082c3f91ee	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Christensenellales; f__CAG-138; g__RUG472; s__RUG472 sp902765005	0.9999734896652788
36c0bf306f417330103faab98ff8b283	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__DSM-8532; f__DSM-8532; g__; s__	0.9998971066195591
1777f1e34946a65f63150ddd3c0240a6	d__Bacteria; p__Bacillota_B_370539; c__Moorellia; o__; f__; g__; s__	0.9928233397972249
72b2dc8a4616805386b06fbc4c4c7a5b	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Aminobacteriaceae; g__Lactivibrio; s__Lactivibrio alcoholicus	0.9999986249403253
56e0f4534180a3a048654b2be13494cb	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__DSM-8532; f__DSM-8532; g__Thermoclostridium_A; s__Thermoclostridium_A caenicola	0.851153873233067
1009c6384f00a8c6e27ee22884f3d63e	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__UBA6170; s__UBA6170 sp002842045	0.99931878415344
7355fe49f70ea49a1ac35d677f75f6d1	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Aminobacteriaceae; g__JAAYLU01; s__JAAYLU01 sp001604435	0.9999998517604748
df6a3964ac0218e492ff652c920b3ee8	d__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__Cloacimonadaceae; g__Cloacimonas; s__Cloacimonas sp002428685	0.8851372268052133
5bc68905a3443627c322393feeb9f450	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__OLB9; s__OLB9 sp001567255	0.8736056221750884
c2c16a9dda36df4c548399a7464ae8ad	d__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__Cloacimonadaceae; g__Cloacimonas; s__Cloacimonas sp002428685	0.9748073190717692
48828c3a01a8abf0499b89948dfbe753	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tenuifilaceae; g__; s__	0.7875665806157526
91887067bb145372e5ba74a3cdc63b9d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__Mariniphaga; s__	0.9996989676075921
9f17652ae717e48a7a30eb166a2e3151	d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae	0.9999997361377116
629ba0e592c8defac10a4463adc5d666	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Syner-03; s__Syner-03 sp002839185	0.9999951936853475
328fa3c6c3fed56e25c643a48c0daefd	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__Ignavibacteriaceae_785641; g__UTCHB3; s__UTCHB3 sp002050155	0.99999999997749
89d4423bcb6eaa14f3ecd7476b84d67e	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas_A_615337; s__Pseudoxanthomonas_A_615337 mexicana_A	0.9960224759046116
8eb8cb4d2d591ddb1f47d15dff25daeb	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Anaerosomatales; f__Anaerosomataceae; g__Anaerosoma; s__Anaerosoma tenue	0.763705154236538
dbcf3b142feceeaff85520f9cee60146	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Christensenellales; f__Christensenellaceae; g__; s__	0.9982720359000071
e78c268e1a433463dcf189d22149baf5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.928103363630645
979605b4e666cd607de4733c7e6f3af4	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Anaerosomatales; f__Anaerosomataceae; g__UBA6100; s__UBA6100 sp009668945	0.9666630962053682
c579817d792e0b1c0cc1b3be7f27aaca	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Levilinea; s__Levilinea saccharolytica	0.9999999980091587
6d16eeb95c843abfc6f3e998cadfbab1	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.9994718869335463
0cbd64d3ecd860b9f0869b3d61406c04	d__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__Cloacimonadaceae; g__Cloacimonas; s__Cloacimonas sp002428685	0.9953858130917784
95f441c9928b46a6d1cee2e62ce3f7e3	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Pseudaminobacter_498387	0.8521898861066379
f5aaf3c371988fadb8fc9f5f2912ac36	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Christensenellales; f__CAG-138; g__RUG472; s__RUG472 sp902765005	0.9969117020212692
5da600d76b194290cf190a2c81088b40	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Aquimonas; s__Aquimonas voraii	0.9764280701038788
e8fa17bd9b0234d619fde36ef57b6277	d__Archaea; p__Methanobacteriota_A_1229; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium_A; s__Methanobacterium_A subterraneum	0.9984620737293548
223c38b522ca9ba50d2d48f63e2a3171	d__Bacteria; p__Desulfobacterota_G_459543; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfomicrobiaceae; g__Desulfomicrobium; s__Desulfomicrobium escambiense	0.9985817137831274
d1ed5e20d862cebca19933c7fecbe4d8	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__UBA6170; s__UBA6170 sp001899005	0.8111979104895138
cc705fbfd8e81ada3a0dd2581e58e2f2	d__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__Cloacimonadaceae; g__Cloacimonas; s__Cloacimonas sp002428685	0.9734781178902105
55d94a88e31b16e37cbcbb75156e0e4d	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Anaerosomatales; f__Anaerosomataceae; g__UBA2286; s__UBA2286 sp002841355	0.8958358570825652
3ceb6cbf0e54da412e204e7bf41bbfa4	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Syner-03; s__Syner-03 sp002839185	0.999999962083195
a2a940371987e762fb96cd0b406513a9	d__Bacteria; p__Desulfobacterota_G_459543; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__Desulfobulbus; s__Desulfobulbus elongatus	0.9967996488179599
322c8620a8c6973631d315d47d7ce34c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Proteiniphilum	0.9999997121034919
92007430f59b8e4ab2c3fad10f7e99df	d__Bacteria; p__Desulfobacterota_G_459543; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__Desulfobulbus	0.9669979701829163
0be75bd68c15fcf954b4354254a57b7d	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Christensenellales; f__CAG-138; g__RUG472; s__RUG472 sp902765005	0.9987174734438413
006de27e1d28fe3dde6c0224bb2acef6	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales; f__Breznakiellaceae; g__; s__	0.9999944825787578
50f8bd3611282246af7aaa273d08b321	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tenuifilaceae; g__Perlabentimonas; s__Perlabentimonas gracilis	0.9999986582642229
97e1da50605873a6f590b8207371dc8f	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Azovibrio; s__Azovibrio restrictus	0.9378805331226517
040853ca35fdb2effaf179400be7e6a3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__LD1; g__UBA7692; s__	0.9718992846362653
d03a34f28c34c3b268f30207aad032e1	d__Bacteria; p__Desulfobacterota_G_459546; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae_439684; g__Geobacter	0.9999982336690322
b6123381a495b2a1c57113d85a0d8beb	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__UBA6107; s__UBA6107 sp009773005	0.9999999649297002
8cf8c7a0a9df88817b104ac88d8706e0	d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Sulfurospirillaceae; g__Sulfurospirillum_A; s__Sulfurospirillum_A arsenophilum	0.9874717926694767
3ce9398f5bb5f239b4a55240644bd054	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Azoarcus_F_597129; s__Azoarcus_F_597129 communis	0.9497249364883619
6c681273bf01c1afe97188dde825f6ca	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__WCHB1-69; g__; s__	0.9999999448936749
52ebf21ad5237fb6b11bc4b36d882904	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Eubacteriales; f__Anaerofustaceae; g__; s__	0.9972165819193256
7a8ffecc2c93736aae75c2c8fcb60134	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__P3; g__Anaerocella; s__Anaerocella delicata	0.9856184586550601
5adb31e1c3949f90b3c2ab2b03234468	d__Bacteria; p__Desulfobacterota_G_459543; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__Desulfobulbus; s__Desulfobulbus elongatus	0.9998241148385454
db4aef4f06b87088330fadeff0eb2ea7	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__Villigracilaceae; g__UBA12087	0.7400064194173868
b409feb19ff56f34977edabc40a607b7	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales; f__UBA12059; g__UBA12059; s__UBA12059 sp001829185	0.9999997507943332
35a2c4c8f345aa797fa8536eb461f7af	d__Bacteria; p__Bacteroidota; c__Kapaibacteriia; o__Kapaibacteriales; f__UBA2268; g__PGYU01; s__PGYU01 sp002839825	0.9999996279069574
836649fd04eec76338da142d997414ca	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Thauera	0.9859857469244679
877cf49852b22e00b4ff7c2c8636a26a	d__Bacteria	0.9999998648702049
9a0472d70abd0cb709a122785f3975df	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9999322372999786
19a731ac6e5abe9a3b863cd21671fd8e	d__Bacteria	0.9999998653188253
7e874b17ca6cb416f533c7ed41b23953	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Acholeplasmatales; f__UBA5453; g__Paracholeplasma	0.7172144627872855
ef1107b7582a6f9aa85a5e1dbceba8fe	d__Bacteria; p__Desulfobacterota_G_459543; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Fundidesulfovibrio; s__Fundidesulfovibrio putealis	0.999994787910322
4946381e4305308ac6118ac4fa384257	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tenuifilaceae; g__Perlabentimonas; s__	0.742597889866374
16a4376d9d42031ed65d462d9bb8db47	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Oligosphaerales; f__Oligosphaeraceae; g__UBA1407; s__UBA1407 sp902776645	0.9936991573033069
5fe3335dbe5e37ff416905ff077110ba	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932; g__Bact-08; s__Bact-08 sp002842515	0.9995673412635712
27e0537f03898d76917c9c6f521c273f	d__Bacteria	0.9999999268696524
17598e9213112abcec467da19667245c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932; g__Bact-08; s__Bact-08 sp002842515	0.9999998716756491
48240c1217d083454ffe0742e23a22cd	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Syner-03; s__Syner-03 sp002839185	0.9999997985345946
e7a27bd3be8fee24b8124af7185007fe	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Christensenellales; f__CAG-138; g__RUG472; s__RUG472 sp902765005	0.9987821932460887
4092e5e4f2ee6b6fe7327c8a1ed8fb69	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Christensenellales; f__CAG-138; g__RUG472; s__RUG472 sp902765005	0.999998109839136
e7fbe58195c46d085e076cef4c3c6939	d__Bacteria; p__Desulfobacterota_G_459543; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Cupidesulfovibrio	0.9971984541882862
03b86caedfdd85bbf4814fe3a1e275df	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__SLHB01; g__UBA2224; s__UBA2224 sp012719295	0.7526577900161521
ce78803b84b5b56150ca068e7f555e68	d__Bacteria	1.0000000000000049
9fe841dcca592ca1d9589b90d338f512	d__Bacteria; p__Caldisericota; c__Caldisericia; o__; f__; g__; s__	0.9999999999971863
da6d5fffd3b581baeeb32458ad82b536	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Enteroscipio; s__Enteroscipio sp000270285	0.874430456746482
da00f9f86ea94e5218c1ba2275f9c81f	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae	0.7458492084729909
0d97f52e6d3168ec36f37a0627018f67	d__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__Cloacimonadaceae	0.9999999999987963
f582e81e5f83654579f6b1d74ac27af8	d__Bacteria; p__Elusimicrobiota; c__Endomicrobiia; o__Endomicrobiales; f__Endomicrobiaceae; g__RUG658; s__	0.783972562988506
004e649968f2dba3f1b72f8820403138	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Hydrogenophaga_590407; s__	0.800896895745262
2b07837301a257534d243d896f94fd4b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932; g__Bact-08	0.9997248559102825
