Feature ID	Taxon	Confidence
da87b7f6949e8af815fcce07c20818de	d__Bacteria; p__Desulfobacterota_G_459543; c__Desulfobacteria; o__Desulfobacterales; f__Desulfobacteraceae_459418; g__Desulfatiferula; s__Desulfatiferula berrensis	0.9945037972389084
93fcb55c0c5311c77d0df60de969ae37	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methyloparacoccus; s__Methyloparacoccus murrellii	0.9998070071031413
c535d42f76854770a94bf1e2be6b7f56	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_B_877923; f__Crocinitomicaceae; g__Taishania; s__Taishania pollutisoli	0.9999999999926672
bd5b4d5e4b8f248260fee5af5649c3f4	d__Bacteria; p__Desulfobacterota_G_459543; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Cupidesulfovibrio	0.99701371568602
21c09d0f35ce200b2c4a50960e53bc98	d__Bacteria; p__Desulfobacterota_G_459543; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfomicrobiaceae; g__Desulfomicrobium; s__Desulfomicrobium escambiense	0.847757545713039
0fb538dc7ae93db1aad8af6b841e0274	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421	0.9999999327350065
b953c42c8ada58597d2d19efebfe076b	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Acholeplasmatales; f__Acholeplasmataceae; g__UBA2284; s__	0.9860848637575655
94165b5ad9ff0d2f4879bc64c824ba55	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter	0.9999955179663034
d5ed4e7a4da0daf016f0c14c411b7ef6	d__Bacteria; p__Desulfobacterota_G_459543; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__Desulfobulbus; s__Desulfobulbus alkaliphilus	0.7753961730171577
5144e8d582f2c2b23edc40abd95c4cd7	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Mesorhizobium_I; s__Mesorhizobium_I australicum	0.7164922465131832
18daac31582358b3923cde967a1179ed	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales; f__UBA12059; g__UBA12059; s__UBA12059 sp001829185	0.999999999889269
0b6a7fb1e3b155264debe582497d69d2	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales; f__UBA12059; g__UBA12059; s__UBA12059 sp001829185	0.9999999857979135
959e3f8dd00c79cbf650107f4d784cd4	d__Bacteria; p__Desulfobacterota_G_459546; c__Desulfuromonadia; o__Geobacterales; f__Pseudopelobacteraceae; g__Trichlorobacter; s__Trichlorobacter lovleyi	0.7347405413867546
cfaa653f395d823bf55b9790b2d15318	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Anaerovorax; s__Anaerovorax odorimutans	0.9816823287587525
1c2b8892a0d7f828d72808cd01cfd199	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Devosiaceae; g__Devosia_A_501803	0.9979038903717022
7260aa6c651052cca8fad0678791ee54	d__Bacteria; p__Bacteroidota; c__Kapaibacteriia; o__Kapaibacteriales; f__UBA2268; g__PGYU01; s__PGYU01 sp002839825	0.9999999990143493
03c84cdfe8ec84cc103483729e637895	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__F082; g__JALNZU01; s__JALNZU01 sp002842755	0.999997357161643
98f5c9611f8658fe5b0f008ba1a57747	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.9999999941002429
ec5eb9f80d7910e09667d1887e0c5642	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae	0.9955860031081835
5c0a168140da5da7c2055b349e16a01b	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.9995045209521126
b2192d1e6baea70faa8692a00df77785	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_B_877923; f__Flavobacteriaceae; g__Flavobacterium	0.9999925910719577
8e8e729f857dbf655d69176902bd34f9	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_650612; f__Porticoccaceae; g__SZUA-272; s__	0.8509204968479638
12cc4afb3542b65e5d61828acb8e03b8	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__CAITNO01; g__SLFT01; s__	0.8983887269963454
c96d4554f6d48572c0e0c220e750f305	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales; f__UBA12059; g__UBA12059; s__UBA12059 sp001829185	0.9999999945083147
8bd1b444fced7a17feb9e142d9b1515f	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae	0.9989897197432316
552f97c51b4b873086895c1b4b03c311	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_650611; f__Pseudomonadaceae; g__Pseudomonas_E_648040; s__Pseudomonas_E_648040 mangrovi	0.9821783579051758
8c0409dbe97a1df269506337480f99bf	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__CAITNO01; g__JAAYBJ01; s__JAAYBJ01 sp022706235	0.7840291485868828
2f6ad99bf5cbf60c5fdff2f98d4c7b07	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Pseudaminobacter_498387; s__Aquamicrobium aestuarii	0.7899067504821589
2da1ffca6c2b57046ba9d58302618c34	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Macellibacteroides; s__Macellibacteroides fermentans	0.999999999847148
66f921a32e4b393c44e9fad22bb39763	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Pseudaminobacter_498387	0.9042806462284034
9cb66a35dccad8cab7676a3cd3d282ea	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales; f__Treponemataceae; g__Teretinema; s__Teretinema sp004294945	0.9999996674192728
9fae62f98e41e0f9d1ff3a19f3e646a2	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__Polyangiaceae	0.9999968019015854
f3660541f54198fd481168d293f36ca7	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Xanthomonas_A_614442	0.8211277136553663
7722d801a4a4f6092b277f47bc1bbfc0	d__Bacteria	0.9999999558737057
50f9e024d63d39ee5f467834b2c3ab48	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella_D; s__	0.75768155492894
3129242a4cc45d0846b58a14d8a7737c	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Aminobacteriaceae; g__JAAYLU01; s__JAAYLU01 sp001604435	0.9999998694848046
fbc3e6e4806d439006ad8fd63030cafd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__LD1; g__UBA7692; s__	0.8051697614323579
a7bdfec7f5de36159bf58f17d0760bb3	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__ML615J-28; f__CAG-313; g__CAG-313; s__	0.9663222994666565
ebe079455907ab61cba05c45537905e4	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Proteiniclasticum; s__Proteiniclasticum ruminis_A	0.9999559432434324
139ca6c6409b47471d0efb692e6bf8a1	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__Villigracilaceae; g__UBA8950; s__UBA8950 sp002840685	0.9903784638356132
d24522a087457506e1cfd975ab6d18cf	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae	0.9999999901470479
9424577a75a1ba956246a92c07ab59f0	d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Malaciobacter_A_476051	0.7185230340546334
283c16bdd280a3efebdd60eb448b33a7	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Christensenellales; f__CAG-138; g__RUG472; s__RUG472 sp902765005	0.9986431031030168
9cbe0c48bf20f3c78927fb382b7b1675	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Pseudaminobacter_498387	0.8661244088823226
e29070594e0c9be973f163275f2654e9	d__Bacteria; p__Spirochaetota; c__UBA4802; o__UBA4802; f__UBA5550; g__WRGT01; s__WRGT01 sp002839285	0.9954429424476913
b8c7a2e66471afe6db4c041d26580dbe	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales_B; f__Cyclobacteriaceae; g__Algoriphagus	0.999999999979393
a4eaef84411b57c435abd0d69a7ff1dc	d__Bacteria; p__Desulfobacterota_G_459543; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Humidesulfovibrio; s__Humidesulfovibrio mexicanus	0.8988068713752883
26b43ed0bac29103eed4ffa04b665e23	d__Bacteria; p__Desulfobacterota_G_459543; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfomicrobiaceae; g__Desulfomicrobium; s__Desulfomicrobium apsheronum	0.9936974314382228
fa3be2840777c910e6ffcce73ddc962d	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_660879; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter towneri_A	0.9535897263175466
1528982e2d32c9c2a3bf4bfca7169e6d	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Hominibacterium; s__Hominibacterium faecale	0.9133945225624125
a0af1618b3d324c61805db2a197d4232	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Proteiniphilum	0.999999653299565
6860b5b8cb527c8ec9b28ba5f96edee9	d__Bacteria; p__Desulfobacterota_G_459546; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae_439684; g__Geobacter; s__	0.9326232883382544
bd4fa65ff158f217fb8953a8f2f6e1a6	d__Bacteria; p__Desulfobacterota_G_459546; c__Desulfuromonadia; o__Desulfuromonadales; f__Trichloromonadaceae; g__Trichloromonas; s__Trichloromonas acetexigens	0.9398615094713699
40fde8576598cbabf9d0c198482e9c80	d__Archaea; p__Halobacteriota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanocorpusculaceae; g__Methanocorpusculum	0.9999999999999944
2db7e5d34cc3714da5ee471a35bac371	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_B_877923; f__Flavobacteriaceae; g__Flavobacterium	0.9991842828072546
9bd5c1fed85bb52c29195988b5f68b0c	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Syner-03; s__Syner-03 sp002839185	0.9999999997938431
ae0410a248328f0dc39021a2c5b27fd8	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Acholeplasmatales; f__UBA5453	0.9827657716102816
69f37b2bde330e6a6867ccae2b878e62	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Hyphomicrobiaceae; g__Hyphomicrobium_C	0.9675674590232667
5223e1a97e31147afd1f3523bcb585a0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Coralloluteibacterium; s__Coralloluteibacterium stylophorae	0.8250719895399233
d26e790e40acca747412f33bf2d326d1	d__Bacteria; p__Desulfobacterota_G_459546; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae_439684; g__Geobacter	0.9999980120349601
520c095802537ca26bed03d407442bee	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Devosiaceae; g__Devosia_A_502124; s__Devosia_A_502124 equisanguinis	0.9118303932396553
cbcec8b87e4911dcb7441932c394b394	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Eubacteriales; f__Eubacteriaceae; g__Acetobacterium; s__Acetobacterium woodii	0.7087169336642603
2dd9e191a81b91117b77df5eac7e6048	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__Phenylobacterium haematophilum	0.70501066458189
a2900352abb6662ce9dddde801010b1a	d__Bacteria	0.9958042652608011
ac74eb9e18ab45ed560fe7ad979e3b0f	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999984316637961
ad135ec3dde2b7e9fd437fe462b6cee4	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Azonexus; s__Azonexus hydrophilus	0.9350345277463716
632d8f2dff8c0760a0f393b6d81747f7	d__Bacteria; p__Desulfobacterota_G_459543; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__Desulfobulbus	0.9557900224756049
250d7e31fb97342bd82a5a959f1d1eeb	d__Bacteria; p__Bacillota_B_370539; c__Moorellia; o__; f__; g__; s__	0.9930007198575308
